health,status,index,uuid,pri,rep,docs.count_x,docs.deleted_x,store.size,pri.store.size,deleted_to_count_ratio,shard,prirep,ip,segment,generation,docs.count_y,docs.deleted_y,size,size.memory,committed,searchable,version,compound,segments_count,TenantId,Tenant,Business,Technical,Marketplace,Total,mean_size,variance_size,95th_percentile_size,std_dev_size(mb)
green,open,devprod-bfl5lhcxng1bzvzgg5ypes-mkg_document_store-ccgf-contentv2,wzSdDNcKRhufy_EgwSSLXA,1,1,15809449,426609,16179.2,8089.6,2.7,0,r,x.x.x.x,_9ik,12332,9827975,249112,5017.6,2180542,true,true,8.2.0,false,48.0,bfl5lhcxng1bzvzgg5ypes,13June_Perf_QE_21,"12,050","8,058,703",0,8M,337.8675,1028776.1340361702,983.5,1014.2860218085282
green,open,devprod-5avhkn82iaiivni1bi6h0y-mkg_document_store-ccgf-contentv2,hnG9_qF1S6KpKJzxQ6c10A,1,1,41924778,465719,16076.8,8089.6,1.11,0,r,x.x.x.x,_7wv,10255,489568,13622,132.1,105028,true,true,8.2.0,true,61.0,5avhkn82iaiivni1bi6h0y,perf_dnd_76,2,"6,184,559",0,6M,261.6034426229508,768186.2388596169,483.5,876.4623430927406
green,open,devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,yj6CyHDATTWtoY_kRImmBA,1,1,44202515,305300,16076.8,7987.2,0.69,0,p,x.x.x.x,_9xa,12862,37045760,12034,5017.6,2856564,true,true,8.2.0,false,78.0,5tkiz9x3smacl1ibeyvsyw,perf_dnd_75,2,"6,173,849",0,6M,202.79551282051284,655340.6080250586,611.1299999999949,809.5311038033428
green,open,devprod-8npr0xogrw2i8tyxwfnoam-mkg_document_store-ccgf-contentv2,85p8INVzSfaZKFoQVtDGeA,1,1,15808819,356738,16076.8,7987.2,2.26,0,r,x.x.x.x,_9po,12588,9829149,260441,5017.6,2185188,true,true,8.2.0,false,38.0,8npr0xogrw2i8tyxwfnoam,13June_Perf_QE_23,"12,050","8,058,388",0,8M,423.03789473684213,1269382.5396278806,1402.124999999994,1126.668779911772
green,open,devprod-a25wa1xla8kitg80ys9hcb-mkg_document_store-ccgf-contentv2,mJWzhT9KTwyIJeERrZKyXw,1,1,15911820,191234,15974.4,7987.2,1.2,0,r,x.x.x.x,_87g,10636,5012882,155259,2560.0,1151694,true,true,8.2.0,false,26.0,a25wa1xla8kitg80ys9hcb,13June_Perf_QE_22,"12,050","8,058,387",0,8M,603.2861538461539,1850436.5012726155,4096.0,1360.3075024686939
green,open,devprod-8pevxvzyo8ndqdvakkz6yz-mkg_document_store-ccgf-contentv2,mxt0mq6rSqKs7PNIpQndBA,1,1,11171627,56298,15872.0,7884.8,0.5,0,p,x.x.x.x,_1430,51948,1566928,0,1228.8,554716,true,true,8.2.0,false,46.0,8pevxvzyo8ndqdvakkz6yz,05July_AdvScannerQE,"4,582","8,769,291",0,8M,338.8004347826087,950470.7686975846,1228.8,974.9209038160915
green,open,devprod-hxnqtyottgllj3lz7w7lem-mkg_document_store-ccgf-contentv2,CkDltedxQHaTnIajULW5Bw,1,1,15809027,125435,15769.6,7884.8,0.79,0,r,x.x.x.x,_82v,10471,7731664,0,3788.8,1669628,true,true,8.2.0,false,32.0,hxnqtyottgllj3lz7w7lem,13June_Perf_QE_25,"12,050","8,058,491",0,8M,486.395,1242102.025419355,3281.919999999999,1114.4963101865142
green,open,devprod-3h3vacree2sgizgcrsfwqa-mkg_document_store-ccgf-contentv2,oyxitR36RdGP79McYeJs-A,1,1,64523072,223129,15667.2,7782.4,0.35,0,r,x.x.x.x,_d1u,16914,50412614,33823,4915.2,2904972,true,true,8.2.0,false,75.0,3h3vacree2sgizgcrsfwqa,perf_dnd_55,236,"5,372,964",8,5M,205.57853333333333,698046.0594234955,785.4399999999962,835.4915076908296
green,open,devprod-fxgpbc6gxk7dezqugzdysa-mkg_document_store-ccgf-contentv2,ja_lypxqR8KF-OdF_jlo6A,1,1,20274052,221292,15462.4,7782.4,1.09,0,p,x.x.x.x,_a5j,13159,13344610,0,4812.8,2635460,true,true,8.2.0,false,83.0,fxgpbc6gxk7dezqugzdysa,perf_dnd_july_08,"5,332","6,605,453",0,6M,184.04036144578313,589416.1411645017,627.7899999999964,767.7344209845627
green,open,devprod-apegrwijwuzgjfhiibreep-mkg_document_store-ccgf-contentv2,h36L6IwURt-7bBVWSUo36w,1,1,47191963,464499,15155.2,7577.6,0.98,0,r,x.x.x.x,_al3,13719,39681918,45724,4915.2,2790284,true,true,8.2.0,false,74.0,apegrwijwuzgjfhiibreep,perf_dnd_69,10,"5,678,508",0,5M,203.59054054054053,653332.7932764161,666.6149999999986,808.2900427918286
green,open,devprod-37w3vwhbeo7eczfaw1gyei-mkg_document_store-ccgf-contentv2,8-n0cQzGQyS-hAinJ6eddQ,1,1,36232551,278001,14848.0,7372.8,0.77,0,p,x.x.x.x,_h87,22327,28691637,129805,4812.8,2561054,true,true,8.2.0,false,39.0,37w3vwhbeo7eczfaw1gyei,profiling_5_july,"6,054","5,367,261",0,5M,378.15641025641025,1216493.981270985,1863.6800000000046,1102.9478597245588
green,open,devprod-9hka66lf8b9ex2fzrqq9s8-mkg_document_store-ccgf-contentv2,6sgcp4xtQvafjFM5hsDRAQ,1,1,43542046,480107,14643.2,7372.8,1.1,0,r,x.x.x.x,_7ur,10179,1691121,0,179.9,110980,true,true,8.2.0,true,68.0,9hka66lf8b9ex2fzrqq9s8,perf_dnd_67,10,"5,468,491",0,5M,213.73941176470586,697181.6570115888,580.4849999999997,834.9740457113555
green,open,devprod-5kakdsnmbx3bbv6lwhgvcf-mkg_document_store-ccgf-contentv2,pvbK9AItReys7hICfBdrSg,1,1,43820772,422821,14540.8,7270.4,0.96,0,r,x.x.x.x,_9xb,12863,37985314,0,4915.2,2831324,true,true,8.2.0,false,77.0,5kakdsnmbx3bbv6lwhgvcf,perf_dnd_70,"84,975","4,862,143",0,4M,186.42779220779218,618189.0028279561,473.8000000000002,786.2499620527534
green,open,devprod-8f5lmj7wugllrvb1ysw0av-mkg_document_store-ccgf-contentv2,s-z4xMHPT7KIuPjSWNUJrA,1,1,13689188,456903,14028.8,6963.2,3.34,0,p,x.x.x.x,_9he,12290,9913322,360741,5017.6,2168676,true,true,8.2.0,false,36.0,8f5lmj7wugllrvb1ysw0av,13June_Perf_QE_18,"18,048","6,950,067",0,6M,386.7611111111112,1367028.9258730158,1989.4,1169.2001222515398
green,open,devprod-kwuvt1fjm8vbc1la5ogrcq-mkg_document_store-ccgf-contentv2,zeUAYz7EQAmQOOloS6E0DQ,1,1,12926322,588186,13414.4,6656.0,4.55,0,p,x.x.x.x,_6s7,8791,1274581,84918,716.5,334492,true,true,8.2.0,false,44.0,kwuvt1fjm8vbc1la5ogrcq,13June_Perf_QE_17,"66,330","6,426,921",0,6M,303.5981818181818,953430.1817733613,716.5,976.4374950673296
green,open,devprod-3luq3wvlisnfh1dwzlhtey-mkg_document_store-ccgf-contentv2,xfju0VhZRYqzPcjImfqHbA,1,1,39542341,380089,13414.4,6758.4,0.96,0,p,x.x.x.x,_a7f,13227,35068257,2132,5017.6,2774572,true,true,8.2.0,false,59.0,3luq3wvlisnfh1dwzlhtey,perf_dnd_77,2,"4,854,480",0,4M,227.59644067796611,827354.9938612509,387.5,909.5905638589546
green,open,devprod-jving2jqrqgdwa7gnlpww5-mkg_document_store-ccgf-contentv2,r_TuEn34Ssuia5SL3K1iyg,1,1,18618284,559690,12800.0,6553.6,3.01,0,p,x.x.x.x,_c9y,15910,14794739,41729,5017.6,2611812,true,true,8.2.0,false,67.0,jving2jqrqgdwa7gnlpww5,perf_dnd_58,"2,734","5,339,786",8,5M,191.8434328358209,734467.4455531889,301.4499999999996,857.0107616320748
green,open,devprod-b7mqtca3mmrilj2xyifieb-mkg_document_store-ccgf-contentv2,DyQKP4VuRke9__c7UdRFKA,1,1,12529366,0,12390.4,6144.0,0.0,0,r,x.x.x.x,_8bv,10795,8805066,0,4403.2,2021380,true,true,8.2.0,false,26.0,b7mqtca3mmrilj2xyifieb,13June_Perf_QE_02,0,0,0,6M,471.86153846153843,1509067.639261539,3686.3999999999996,1228.441141960631
green,open,devprod-4czq8syx7bsjzeyvkneoy6-mkg_document_store-ccgf-contentv2,JoA8nw21TZ-bXiPjOuxItw,1,1,11151749,445459,12185.6,6144.0,3.99,0,p,x.x.x.x,_bub,15347,9446496,136414,5120.0,2201126,true,true,8.2.0,false,45.0,4czq8syx7bsjzeyvkneoy6,MKG_July,"101,328","5,181,851",0,5M,270.68266666666665,651293.328338182,719.16,807.0274644262003
green,open,devprod-ahqwvvby1k5dlggfuvqveh-mkg_document_store-ccgf-contentv2,fDKLF1QRTZOfL_FoMpbOSA,1,1,12118727,145552,12185.6,6041.6,1.2,0,p,x.x.x.x,_68b,8075,3580349,25913,1740.8,785348,true,true,8.2.0,false,52.0,ahqwvvby1k5dlggfuvqveh,13June_Perf_QE_15,"12,050","6,222,332",0,6M,231.4530769230769,445891.68818642525,1740.8,667.7512172856185
green,open,devprod-6oaqblhnv3udymq7cgoouv-mkg_document_store-ccgf-contentv2,-wKeP4nwSkm12b1ESk1C-g,1,1,15902390,108912,12083.2,6041.6,0.68,0,p,x.x.x.x,_a57,13147,13664597,33897,5017.6,2676948,true,true,8.2.0,false,57.0,6oaqblhnv3udymq7cgoouv,perf_dnd_july_10,"5,335","5,282,185",0,5M,211.99736842105264,872019.6474768798,712.2,933.8199224030722
green,open,devprod-3xfbfnzr1mpdqkqgrog8ey-mkg_document_store-ccgf-contentv2,SgBQu5XeTnWWryqCgKVpOQ,1,1,30446059,117429,11980.8,5939.2,0.39,0,p,x.x.x.x,_c8i,15858,28050496,0,4915.2,2660708,true,true,8.2.0,false,39.0,3xfbfnzr1mpdqkqgrog8ey,perf_dnd_56,236,"4,990,810",8,4M,306.20435897435897,1194911.8276831303,939.0000000000063,1093.1202256307997
green,open,devprod-hhamqwrvucjbgk4bekldg9-mkg_document_store-ccgf-contentv2,WFsu0mKISceU5ofj8cPQbA,1,1,16643429,436221,11673.6,5836.8,2.62,0,p,x.x.x.x,_ibm,23746,672377,82339,126.3,109540,true,true,8.2.0,true,50.0,hhamqwrvucjbgk4bekldg9,perf_dnd_july_01,"193,158","4,414,187",0,4M,231.9584,535590.3493973882,741.3649999999992,731.8403851915991
green,open,devprod-duyfjhuahu2csi8atw02ev-mkg_document_store-ccgf-contentv2,ZKCz6iaATb6RCbwslyzo6Q,1,1,11914931,206,11673.6,5836.8,0.0,0,p,x.x.x.x,_9pd,12577,10211811,0,5017.6,2162172,true,true,8.2.0,false,30.0,duyfjhuahu2csi8atw02ev,13June_Perf_QE_20,"12,050","6,018,431",0,6M,384.13866666666667,1600296.773363678,2969.6049999999873,1265.0283686003559
green,open,devprod-2x5owzdzxuyhmpkbphaloz-mkg_document_store-ccgf-contentv2,YEYD83VWRI-iWkKCkOlhrg,1,1,11707717,19324,11571.2,5734.4,0.17,0,r,x.x.x.x,_9xy,12886,10180817,0,5017.6,2100484,true,true,8.2.0,false,34.0,2x5owzdzxuyhmpkbphaloz,13June_Perf_QE_19,"12,050","6,120,328",0,6M,336.60470588235296,1417616.8039286989,1971.6999999999898,1190.6371420078826
green,open,devprod-7atbrdhffaveuxpqvbm2eo-mkg_document_store-ccgf-contentv2,cAEaQsEDS_-EMaVy3YeztQ,1,1,11299727,377304,11468.8,5734.4,3.34,0,r,x.x.x.x,_5tm,7546,1718532,111100,870.5,416516,true,true,8.2.0,false,54.0,7atbrdhffaveuxpqvbm2eo,13June_Perf_QE_14,"12,050","5,712,330",0,5M,212.94925925925926,407392.9972220825,870.5,638.2734501936318
green,open,devprod-icdsee7vayudd9rrl81jai-mkg_document_store-ccgf-contentv2,Wd_zIk0KTVWW6b3hQtk6xA,1,1,11504732,86604,11468.8,5734.4,0.75,0,p,x.x.x.x,_9m8,12464,207917,0,82.8,51140,true,true,8.2.0,true,32.0,icdsee7vayudd9rrl81jai,13June_Perf_QE_16,"12,050","5,814,333",0,5M,352.99437500000005,1499854.9161286291,2347.514999999997,1224.6856397168333
green,open,devprod-lv5sr3fqeykhum4kz5yb25-mkg_document_store-ccgf-contentv2,3O2FJfcKRt2KzihBgcbmPA,1,1,17982669,510906,11366.4,5632.0,2.84,0,r,x.x.x.x,_dgv,17455,14355898,300402,4710.4,2256886,true,true,8.2.0,false,45.0,lv5sr3fqeykhum4kz5yb25,Devprod_Profiling_Perf19July,"6,203","4,226,477",0,4M,249.29933333333332,962807.438156364,601.6,981.2275160004249
green,open,devprod-9aldw0sl4uzdsazh8erda0-mkg_document_store-ccgf-contentv2,yGwdylHfSguIgDMx3inoMw,1,1,32994000,177645,11366.4,5632.0,0.54,0,p,x.x.x.x,_clc,16320,31702789,31450,4915.2,2658764,true,true,8.2.0,false,31.0,9aldw0sl4uzdsazh8erda0,perf_dnd_57,236,"4,549,324",8,4M,362.7038709677419,1482956.3177245157,2608.15,1217.766939001267
green,open,devprod-k8htc5rl3wefsqqme6qigz-mkg_document_store-ccgf-contentv2,FEGd9h-iSZqUzB05pTbfmQ,1,1,10705403,370780,11059.2,5529.6,3.46,0,r,x.x.x.x,_2jg,3292,1035397,78539,503.6,244020,true,true,8.2.0,false,38.0,k8htc5rl3wefsqqme6qigz,13June_Perf_QE_11,"22,050","5,406,673",0,5M,288.3863157894737,159064.28188335703,987.9449999999993,398.82863724080426
green,open,devprod-4ge2nklng0bjog3jzpzbeu-mkg_document_store-ccgf-contentv2,OFxlzg8IQfGb6w7UoUaXZg,1,1,10198102,55272,10240.0,5120.0,0.54,0,r,x.x.x.x,_5c3,6915,1478114,50465,822.9,378652,true,true,8.2.0,false,42.0,4ge2nklng0bjog3jzpzbeu,13June_Perf_QE_13,"27,131","5,202,981",0,5M,244.2204761904762,475213.0633217189,925.7,689.3569926545454
green,open,devprod-grhm9iu6u8yj4clbxjdkww-mkg_document_store-ccgf-contentv2,MH6RuV1YTrO53KM_zjK9rQ,1,1,9987599,236083,10240.0,5120.0,2.36,0,r,x.x.x.x,_ya,1234,612599,0,359.9,171812,true,true,8.2.0,false,16.0,grhm9iu6u8yj4clbxjdkww,13June_Perf_QE_12,"22,051","5,100,769",0,5M,628.6275,311967.08138000005,1843.2,558.540134081697
green,open,devprod-3ypjgbljeekgm0ukit8omx-mkg_document_store-ccgf-contentv2,9EK22libQJWCrkeH3fvatg,1,1,36539734,742365,10137.6,5120.0,2.03,0,r,x.x.x.x,_1bk,1712,5154045,108731,448.6,290252,true,true,8.2.0,false,45.0,3ypjgbljeekgm0ukit8omx,perf_dnd_68,10,"3,150,305",0,3M,226.36266666666666,70135.07708363637,753.5,264.83027977109487
green,open,devprod-7cyijxq0zxtefe0nqj7syv-mkg_document_store-ccgf-contentv2,a9qg4IMaQOqXffDIOnduvw,1,1,10071383,145295,10137.6,5017.6,1.44,0,p,x.x.x.x,_368,4112,1413243,70084,693.2,337620,true,true,8.2.0,false,28.0,7cyijxq0zxtefe0nqj7syv,13June_Perf_QE_10,"12,050","4,998,657",0,5M,358.45,559347.9062962964,2107.944999999997,747.8956520105571
green,open,devprod-7t28qlf3fwld6utpbmjuws-mkg_document_store-ccgf-contentv2,67LB36QlQwyqr2WPkKvYCA,1,1,9900997,78248,9830.4,4915.2,0.79,0,r,x.x.x.x,_22s,2692,1405676,0,719.5,353860,true,true,8.2.0,false,42.0,7t28qlf3fwld6utpbmjuws,13June_Perf_QE_09,0,0,0,5M,233.6447619047619,185189.78864018587,847.3,430.33683161006087
green,open,devprod-2mawaxvw90tcbn3zpixcwi-mkg_document_store-ccgf-contentv2,b1mXnN6zSTK4IcjHYsu0Gw,1,1,7711343,395663,9728.0,4812.8,5.13,0,p,x.x.x.x,_1t7,2347,954883,72387,559.8,336556,true,true,8.2.0,false,46.0,2mawaxvw90tcbn3zpixcwi,25May_Scanner_QE,0,0,0,3M,207.5213043478261,149991.48035826086,792.2,387.2873356543703
green,open,devprod-0kt5wtqdh4tb4fsc7wzqyi-mkg_document_store-ccgf-contentv2,S2VisgT_SA2C10RoXTzPfw,1,1,8227208,133072,9523.2,4710.4,1.62,0,r,x.x.x.x,_79l,9417,1229645,126472,708.9,356662,true,true,8.2.0,false,45.0,0kt5wtqdh4tb4fsc7wzqyi,28thJune_julyExcel_QE,0,"3,883,690",0,3M,210.056,212570.99747000003,1126.4,461.05422400190633
green,open,devprod-5aru8l76miwkqd9caryyij-mkg_document_store-ccgf-contentv2,2ShsNrkpS5W5G02Cn6_2RA,1,1,37971017,354533,9216.0,4608.0,0.93,0,p,x.x.x.x,_12t,1397,3923241,78028,338.3,235204,true,true,8.2.0,false,42.0,5aru8l76miwkqd9caryyij,perf_dnd_71,"132,067","3,029,637",0,3M,217.98666666666668,87393.15759349591,933.6,295.6233373627595
green,open,devprod-3gnqcftexbnjneyhbsv6w6-mkg_document_store-ccgf-contentv2,7aPxst0uSQeXAYzdfu1-mw,1,1,38824173,245626,9011.2,4505.6,0.63,0,p,x.x.x.x,_1pf,2211,7297326,102976,636.6,401276,true,true,8.2.0,false,36.0,3gnqcftexbnjneyhbsv6w6,perf_dnd_66,0,"3,214,300",0,3M,250.5888888888889,126719.045175873,925.725,355.976186248284
green,open,devprod-7jzpcgd4divecit0e5zoml-mkg_document_store-ccgf-contentv2,u1tTIXfZQi6sFAxrx0kAqg,1,1,8888149,30328,8704.0,4300.8,0.34,0,p,x.x.x.x,_671,8029,6357792,30169,3174.4,1348628,true,true,8.2.0,false,46.0,7jzpcgd4divecit0e5zoml,26May_PerfQE_01,0,"4,511,680",0,4M,188.29478260869567,440731.130523285,614.2,663.8758396893843
green,open,devprod-2hmoivfpfualripkx9qs8n-mkg_document_store-ccgf-contentv2,69vv_BNxRTqvF5D_-khKFw,1,1,7918328,399031,8294.4,4096.0,5.04,0,r,x.x.x.x,_113,1335,567866,0,348.3,156332,true,true,8.2.0,false,40.0,2hmoivfpfualripkx9qs8n,13June_Perf_QE_08,"12,050","3,978,624",0,3M,207.48850000000002,77450.42394128205,684.0949999999996,278.29916266723126
green,open,devprod-lyx8nepbkkmhdehwg84awf-mkg_document_store-ccgf-contentv2,MgdypjpKSTqAJO_lyAKqJg,1,1,6105039,259691,8192.0,4096.0,4.25,0,r,x.x.x.x,_di0,17496,1377357,0,907.7,412676,true,true,8.2.0,false,44.0,lyx8nepbkkmhdehwg84awf,05July_Scanner_QE3,0,"5,571,433",90,5M,186.20818181818183,334856.3913361523,907.7,578.6677728508408
green,open,devprod-9q8ja6bzasjeuzd6k2sy4j-mkg_document_store-ccgf-contentv2,F6Dco5lGRHeHN0-6mdydfw,1,1,7816116,98823,7884.8,3891.2,1.26,0,p,x.x.x.x,_314,3928,1128453,91361,514.5,255734,true,true,8.2.0,false,44.0,9q8ja6bzasjeuzd6k2sy4j,13June_Perf_QE_07,"12,050","3,876,517",0,3M,177.3622727272727,273846.7432179703,514.5,523.3036816399922
green,open,devprod-9uulgqq2nkzibmuiafc2ge-mkg_document_store-ccgf-contentv2,UWgYFk3oSoqhhHRIgKNh2Q,1,1,9690009,739745,7577.6,3891.2,7.63,0,r,x.x.x.x,_ym,1246,1472253,121385,451.7,307036,true,true,8.2.0,false,65.0,9uulgqq2nkzibmuiafc2ge,perf_dnd_july_13,1,"2,746,121",0,2M,114.87030769230769,44128.72931240383,469.37999999999994,210.06839198795194
green,open,devprod-6d8r6nhqlsxgc1wbouelql-mkg_document_store-ccgf-contentv2,y4N_1HNLQtyZdCAnRNTtKw,1,1,5604755,153,7372.8,3686.4,0.0,0,r,x.x.x.x,_57o,6756,1017996,3,628.6,220140,true,true,8.2.0,false,42.0,6d8r6nhqlsxgc1wbouelql,DP_DEVPROD_April7,3,"5,306,339",0,5M,168.88857142857142,189507.06615888502,1024.0,435.32409324420007
green,open,devprod-1tygfcet1vvkmamgmbiyqu-mkg_document_store-ccgf-contentv2,fRanSAPCRHGWnv7HuEyl2A,1,1,6850013,201981,7270.4,3584.0,2.95,0,p,x.x.x.x,_14e,1454,706052,20356,405.8,193268,true,true,8.2.0,false,54.0,1tygfcet1vvkmamgmbiyqu,06July_Perf_QE,1,"2,541,707","16,570",2M,135.86185185185184,48729.91692858139,670.4749999999996,220.74853777223845
green,open,devprod-4alt8kps3szjk3eajwemgv-mkg_document_store-ccgf-contentv2,9f2Bqp4hRGyJHgDM8su-HQ,1,1,8690542,631956,6963.2,3481.6,7.27,0,r,x.x.x.x,_om,886,795901,71350,255.4,175078,true,true,8.2.0,false,70.0,4alt8kps3szjk3eajwemgv,perf_dnd_july_12,1,"2,745,702",0,2M,100.54342857142858,41590.290367784684,544.7899999999995,203.93697646033857
green,open,devprod-5wnxiujnh4sewhfupvwu6x-mkg_document_store-ccgf-contentv2,PCndVLhTT76YPQhPKpFG2A,1,1,13301901,58962,6963.2,3481.6,0.44,0,r,x.x.x.x,_5g4,7060,1463550,55504,943.6,480092,true,true,8.2.0,false,46.0,5wnxiujnh4sewhfupvwu6x,06July_DEV_01,13,"3,071,235",0,3M,149.29478260869564,153891.3134655073,943.6,392.28983349751405
green,open,devprod-8co0qdj0uexceasuzyfoob-mkg_document_store-ccgf-contentv2,qctu3-rUTIyFxk3UhxR2WA,1,1,8552537,620173,6860.8,3379.2,7.25,0,r,x.x.x.x,_e4,508,555318,0,149.5,107876,true,true,8.2.0,false,72.0,8co0qdj0uexceasuzyfoob,perf_dnd_80,2,"2,490,560",0,2M,88.37013888888889,33709.127164769154,300.81000000000006,183.60045524118166
green,open,devprod-4wi077o2tute72zp2xv3ab-mkg_document_store-ccgf-contentv2,DHeKwOIhQfelemXcK4d7Kg,1,1,6585297,136741,6656.0,3276.8,2.08,0,p,x.x.x.x,_3ex,4425,1342039,26021,639.6,279372,true,true,8.2.0,false,42.0,4wi077o2tute72zp2xv3ab,13June_Perf_QE_05,0,0,0,3M,157.83380952380952,100681.13839488967,777.3,317.3029126794925
green,open,devprod-8iw0gfh7kjtlj23ea1pwau-mkg_document_store-ccgf-contentv2,KjOa3KfzTwix3yvS4ELukQ,1,1,6586699,130037,6656.0,3276.8,1.97,0,r,x.x.x.x,_2gb,3179,1308281,0,630.6,266532,true,true,8.2.0,false,30.0,8iw0gfh7kjtlj23ea1pwau,13June_Perf_QE_03,0,0,0,3M,222.48666666666668,71065.44533333332,741.5899999999995,266.58102958262674
green,open,devprod-3jn9lmwgxxpfjnnx0zwlgn-mkg_document_store-ccgf-contentv2,8BO5ZApMSSCgcTwKXPI6QQ,1,1,8473582,548407,6246.4,3174.4,6.47,0,p,x.x.x.x,_1c1,1729,1198647,102368,488.6,262644,true,true,8.2.0,false,51.0,3jn9lmwgxxpfjnnx0zwlgn,perf_dnd_79,1,"2,286,658",0,2M,122.88745098039216,29632.127287372547,453.5,172.13984805202003
green,open,devprod-jy7zxkvagiogmv8bj8ghak-mkg_document_store-ccgf-contentv2,_2GY_2pWQ8ClJiIWjgRRGQ,1,1,7517354,81468,6041.6,2969.6,1.08,0,p,x.x.x.x,_1o4,2164,749750,17970,492.6,243956,true,true,8.2.0,false,54.0,jy7zxkvagiogmv8bj8ghak,31July_Perf_QE4,"11,848","2,491,512",0,2M,111.88259259259259,91089.51647994408,626.8,301.81039823031955
green,open,devprod-728xu7obbelklcreqkzvwi-mkg_document_store-ccgf-contentv2,C08T0bN7QCW_Nzb8JWINQA,1,1,7424050,515957,5734.4,2969.6,6.95,0,p,x.x.x.x,_n0,828,841845,84792,273.6,193812,true,true,8.2.0,false,68.0,728xu7obbelklcreqkzvwi,perf_dnd_78,2,"2,186,133",0,2M,84.65691176470588,26930.430302260764,334.0,164.10493686132895
green,open,devprod-4tv7smsnz0ch4l61v7kyo6-mkg_document_store-ccgf-contentv2,ahuv97egSOmOkV-Jj_sMnw,1,1,4864401,85840,5632.0,2764.8,1.76,0,r,x.x.x.x,_69i,8118,348742,22085,235.8,151910,true,true,8.2.0,false,42.0,4tv7smsnz0ch4l61v7kyo6,11Jan_Scanner_QE2,0,0,0,2M,135.23857142857145,32553.09748571428,409.8,180.42476960138893
green,open,devprod-hl2gmsw5aabkmgdl9dngmq-mkg_document_store-ccgf-contentv2,rRqpaPwdRCqibADXCzq4kA,1,1,4197904,58993,5632.0,2764.8,1.41,0,p,x.x.x.x,_ddx,17349,1348837,13942,980.9,647174,true,true,8.2.0,false,36.0,hl2gmsw5aabkmgdl9dngmq,DEVPROD_PRESALES_MKG_QE_PREVIEW,468,"3,456,265","1,955",3M,156.48944444444444,116807.61717111111,953.15,341.7712936615817
green,open,devprod-hagmqm815wkdmzojbs8tm5-mkg_document_store-ccgf-contentv2,2JTyNDRdRg26mpSrSQ3bYg,1,1,3572297,1159,5529.6,2764.8,0.03,0,r,x.x.x.x,_401,5185,536923,0,668.1,259876,true,true,8.2.0,false,55.0,hagmqm815wkdmzojbs8tm5,02Aug_CDMP_QE2,30,"1,668,118","2,708",1M,101.90545454545455,55329.28625117845,694.1,235.2217809880251
green,open,devprod-48lcizcnvqai4z2ti1guim-mkg_document_store-ccgf-contentv2,QtteneYOSLG4lKFzA2QxIw,1,1,3780668,0,5529.6,2764.8,0.0,0,r,x.x.x.x,_3zp,5173,13631,0,10.0,14884,true,true,8.2.0,true,48.0,48lcizcnvqai4z2ti1guim,swati_IDMCOrg,0,"3,731,723",0,3M,116.58041666666668,184248.86594450354,65.5,429.2421996315175
green,open,devprod-dtqjiyk2dwnhnyhhhmmdqg-mkg_document_store-ccgf-contentv2,Z_GmtyXvSLSDZm-0CF1Ytg,1,1,5458499,136721,5529.6,2764.8,2.5,0,r,x.x.x.x,_zz,1295,736843,0,393.4,169908,true,true,8.2.0,false,26.0,dtqjiyk2dwnhnyhhhmmdqg,13June_Perf_QE_04,0,0,0,2M,214.79615384615383,96588.71538461538,874.375,310.78725100076963
green,open,devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,Oj_-MTSZR1uYQkh2QRkTzQ,1,1,3755490,110,5529.6,2764.8,0.0,0,r,x.x.x.x,_3tn,4955,161426,0,118.1,58388,true,true,8.2.0,true,48.0,71gtlj4rqe2glwqvmirxgl,02july_CLAIRE_Testing,230,"3,730,557",0,3M,114.30791666666669,106362.32389769505,134.6,326.1323717414373
green,open,devprod-8gpqsem8qodlf4fcf8tfsy-mkg_document_store-ccgf-contentv2,6B9s9N0MRi-gjtHHnTkAwQ,1,1,6074929,268141,5427.2,2662.4,4.41,0,p,x.x.x.x,_26m,2830,1166348,100565,630.4,331596,true,true,8.2.0,false,45.0,8gpqsem8qodlf4fcf8tfsy,perf_dnd_54,236,"1,935,681",8,1M,122.19555555555556,32088.726797979787,495.8,179.13326547009572
green,open,index_15m_slice16new,rtOqawMYQoC0f41uZSOXUw,1,1,15262416,0,5324.8,2662.4,0.0,0,p,x.x.x.x,_u,30,1244552,0,219.7,134620,true,true,8.2.0,false,60.0,,,,,,,89.866,9961.70153627119,249.2,99.80832398287825
green,open,index_15m_slice8,ttl9zjV_QUCnFAFDjGiBzA,1,1,15262416,0,5222.4,2560.0,0.0,0,r,x.x.x.x,_3,3,232158,0,40.4,42932,true,true,8.2.0,true,56.0,,,,,,,94.41107142857143,11877.020053376626,268.0,108.98174183493593
green,open,index_15m_slice4,2qHsY1kfRuSQqEqdK2F2HQ,1,1,15262416,0,5222.4,2560.0,0.0,0,p,x.x.x.x,_2x,105,606620,0,105.0,78324,true,true,8.2.0,false,60.0,,,,,,,88.014,11123.47045830509,265.0,105.4678645763964
green,open,index_15m_slice12,u90S9QM_R_631O-Vjy_s6Q,1,1,15262416,0,5222.4,2560.0,0.0,0,p,x.x.x.x,_7b,263,706733,0,119.6,83500,true,true,8.2.0,false,62.0,,,,,,,84.69354838709677,107844.59555113697,229.0199999999999,328.3970090471851
