index,shard,prirep,ip,segment,generation,docs.count,docs.deleted,size,size.memory,committed,searchable,version,compound,timestamp,username,volume,segments_count
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_mki,29250,196744,0,101.7mb,65332,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_mwm,29686,1744,27,1.1mb,21396,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n01,29809,1038,14,998.6kb,19036,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n12,29846,153,0,201.3kb,12276,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n13,29847,71,3,140.4kb,12628,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n1v,29875,308,17,244kb,17300,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2i,29898,19,0,58kb,13428,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2j,29899,20,0,60.4kb,12252,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2s,29908,34,0,46kb,13876,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2t,29909,2,0,12.3kb,5052,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2u,29910,3,0,12.5kb,5052,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2v,29911,3,0,12.5kb,5052,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2w,29912,1,0,11.6kb,5052,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2x,29913,1,0,11.8kb,5052,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2y,29914,1,0,23.1kb,12812,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n2z,29915,1,0,22.6kb,12492,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n30,29916,1,0,21.2kb,11340,true,true,8.2.0,true,,,,62
devprod-3xhypydkyzldgccqciwqkk-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_n31,29917,517186,0,510.8mb,173556,true,true,8.2.0,true,,,,62
devprod-23cxfydmdszjc7kylpo0iq-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_2,2,19,0,35.8kb,11804,true,true,8.2.0,true,,,,2
devprod-23cxfydmdszjc7kylpo0iq-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_2,2,19,0,35.8kb,11804,true,true,8.2.0,true,,,,2
devprod-8o7wd06k2uxi51y817acap-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_2,2,19,0,37.4kb,10956,true,true,8.2.0,true,,,,2
devprod-8o7wd06k2uxi51y817acap-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_2,2,19,0,37.4kb,10956,true,true,8.2.0,true,,,,2
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_9xa,12862,37045760,12034,4.9gb,2856564,true,true,8.2.0,false,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_am9,13761,665458,71166,361.8mb,184980,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ccc,15996,164755,15089,99.1mb,71148,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cfp,16117,219940,10000,100.6mb,72932,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cjd,16249,11427,0,8.8mb,14916,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cjm,16258,13739,0,10.6mb,15940,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cjy,16270,14689,0,11.3mb,15932,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ck7,16279,14197,0,11mb,15932,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ckf,16287,15225,0,11.7mb,16308,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ckq,16298,14513,0,11.3mb,15948,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_clj,16327,109551,0,44.3mb,41388,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_clu,16338,17421,0,5.1mb,7116,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_clz,16343,5000,0,1.5mb,5412,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cm3,16347,22799,0,6.5mb,7884,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cm4,16348,4833,0,1.4mb,5388,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cm6,16350,5000,0,1.5mb,5412,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cm7,16351,4928,0,1.5mb,5372,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cmd,16357,17677,5,5mb,15788,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cmh,16361,8,0,37.3kb,11500,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cmi,16362,2681439,0,1.1gb,588764,true,true,8.2.0,false,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_9xa,12862,37045760,12034,4.9gb,2856564,true,true,8.2.0,false,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_am9,13761,665458,71166,361.8mb,184980,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ccc,15996,164755,15089,99.1mb,71148,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cfp,16117,219940,10000,100.6mb,72932,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cjd,16249,11427,0,8.8mb,14916,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cjm,16258,13739,0,10.6mb,15940,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cjy,16270,14689,0,11.3mb,15932,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ck7,16279,14197,0,11mb,15932,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ckf,16287,15225,0,11.7mb,16308,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ckq,16298,14513,0,11.3mb,15948,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_clj,16327,109551,0,44.3mb,41388,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_clu,16338,17421,0,5.1mb,7116,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_clz,16343,5000,0,1.5mb,5412,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cm3,16347,22799,0,6.5mb,7884,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cm4,16348,4833,0,1.4mb,5388,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cm6,16350,5000,0,1.5mb,5412,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cm7,16351,4928,0,1.5mb,5372,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cmd,16357,17677,5,5mb,15788,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cmh,16361,8,0,37.3kb,11500,true,true,8.2.0,true,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-5tkiz9x3smacl1ibeyvsyw-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cmi,16362,2681439,0,1.1gb,588764,true,true,8.2.0,false,2023-09-15 14:03:37,perf_dnd_75,5719124.0,40
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_cug,16648,31506520,45539,4.8gb,2681942,true,true,8.2.0,false,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_fe6,19950,6842336,36593,786.3mb,540492,true,true,8.2.0,false,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_j68,24848,4574281,39892,525.9mb,348628,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_l1s,27280,130947,0,83.4mb,52092,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ldk,27704,16063673,0,1.8gb,1179484,true,true,8.2.0,false,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lke,27950,46763,0,20.6mb,22244,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_llj,27991,175866,5735,108.7mb,63452,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lpg,28132,8981,0,7.1mb,14820,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lpo,28140,16228,0,12.5mb,16540,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lpz,28151,10992,0,8.6mb,15092,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lqc,28164,10623,0,8.2mb,14996,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lqn,28175,13383,0,10.5mb,15588,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lqw,28184,8447,0,6.2mb,16540,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lr6,28194,18060,0,6.7mb,17564,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lrh,28205,40746,0,12.9mb,20916,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lrq,28214,33258,0,11mb,19252,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ls3,28227,17223,3,6.6mb,18484,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_m36,28626,2846,4,2.3mb,27708,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_m3q,28646,4585,9,4mb,29396,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_mmd,29317,1303,16,1mb,24772,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_mme,29318,1,0,26.2kb,13156,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_mmg,29320,1,0,26.3kb,12260,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_mmi,29322,1,0,26kb,11748,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_mmj,29323,380066,0,181mb,103468,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_cug,16648,31506520,45539,4.8gb,2681942,true,true,8.2.0,false,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_fe6,19950,6842336,36593,786.3mb,540492,true,true,8.2.0,false,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_j68,24848,4574281,39892,525.9mb,348628,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_l1s,27280,130947,0,83.4mb,52092,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ldk,27704,16063673,0,1.8gb,1179484,true,true,8.2.0,false,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lke,27950,46763,0,20.6mb,22244,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_llj,27991,175866,5735,108.7mb,63452,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lpg,28132,8981,0,7.1mb,14820,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lpo,28140,16228,0,12.5mb,16540,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lpz,28151,10992,0,8.6mb,15092,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lqc,28164,10623,0,8.2mb,14996,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lqn,28175,13383,0,10.5mb,15588,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lqw,28184,8447,0,6.2mb,16540,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lr6,28194,18060,0,6.7mb,17564,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lrh,28205,40746,0,12.9mb,20916,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lrq,28214,33258,0,11mb,19252,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ls3,28227,17223,3,6.6mb,18484,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_m36,28626,2846,4,2.3mb,27708,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_m3q,28646,4585,9,4mb,29396,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_mhd,29137,1305,76,1mb,24812,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_mhe,29138,1,0,26.3kb,12260,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_mhg,29140,1,0,26kb,11748,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-73d7axxc9kpdlvhr2r2gci-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_mhh,29141,380065,0,181mb,103420,true,true,8.2.0,true,2023-09-15 14:01:34,perf_dnd_50,6330873.0,47
devprod-7ea9q1u5eaelmsuerbbhwa-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_2,2,19,0,35.8kb,11804,true,true,8.2.0,true,,,,2
devprod-7ea9q1u5eaelmsuerbbhwa-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_2,2,19,0,35.8kb,11804,true,true,8.2.0,true,,,,2
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_kr,747,3458,11,2.1mb,51132,true,true,8.2.0,false,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ll,777,18,12,121.7kb,22052,true,true,8.2.0,true,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_lm,778,1,0,22.9kb,12124,true,true,8.2.0,true,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_ln,779,6,0,25.7kb,12364,true,true,8.2.0,true,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_kr,747,3458,11,2.1mb,51132,true,true,8.2.0,false,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ll,777,18,12,121.7kb,22052,true,true,8.2.0,true,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_lm,778,1,0,22.9kb,12124,true,true,8.2.0,true,,,,8
devprod-desfljcmxgtg8z3smsjeyf-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_ln,779,6,0,25.7kb,12364,true,true,8.2.0,true,,,,8
devprod-hm9iyez4jwvhxxpqan3tez-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_d3c,16968,52469729,365277,4.8gb,3332990,true,true,8.2.0,false,2023-09-15 14:00:03,perf_dnd_09,26065149.0,65
devprod-hm9iyez4jwvhxxpqan3tez-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_phg,33028,5168240,15911,2.5gb,1198844,true,true,8.2.0,false,2023-09-15 14:00:03,perf_dnd_09,26065149.0,65
devprod-hm9iyez4jwvhxxpqan3tez-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_xnb,43607,20048645,229558,4.7gb,2572262,true,true,8.2.0,false,2023-09-15 14:00:03,perf_dnd_09,26065149.0,65
devprod-hm9iyez4jwvhxxpqan3tez-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1drj,64495,17607526,274,4.9gb,2461540,true,true,8.2.0,false,2023-09-15 14:00:03,perf_dnd_09,26065149.0,65
devprod-hm9iyez4jwvhxxpqan3tez-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1qln,81131,35149571,103800,4.7gb,2733468,true,true,8.2.0,false,2023-09-15 14:00:03,perf_dnd_09,26065149.0,65
devprod-hm9iyez4jwvhxxpqan3tez-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_1x8d,89725,13963700,0,3.4gb,1894276,true,true,8.2.0,false,2023-09-15 14:00:03,perf_dnd_09,26065149.0,65
